Rank,Team,PowerScore_adj,PowerScore,GP_Mult,SAO_norm,SAD_norm,SOS_norm,SOS_iterative_norm,GamesPlayed,GamesTotal,Status,is_active,LastGame
1,tempe soccer club 2012 black,0.579,0.5792617872311407,1.0,0.7319144125067896,0.6643945236489138,0.5,0.5,30,0,Active,True,2025-10-09
2,az arsenal soccer club 2012 white,0.573,0.5729437586314078,1.0,0.7931841416703077,0.5715346514867312,0.5,0.5,30,0,Active,True,2025-09-29
3,valley united 2012 black,0.573,0.5727359350817682,1.0,0.7551668307158335,0.6085128446930075,0.5,0.5,30,0,Active,True,2025-10-05
4,gilbert soccer club 2012 white,0.564,0.5635864797125516,1.0,0.6004660611622722,0.7174663374004855,0.5,0.5,30,0,Active,True,2025-10-09
5,desert 2012 red,0.553,0.5529838391516109,1.0,0.7100083984956759,0.5549107972623787,0.5,0.5,30,0,Active,True,2025-10-06
6,phoenix rising 2012 blue,0.553,0.553371447083407,1.0,0.5515589967506787,0.7152982386663563,0.5,0.5,30,0,Active,True,2025-10-08
7,fountain hills soccer club 2012 white,0.552,0.552071371200455,1.0,0.7470213505903514,0.5133355054119234,0.5,0.5,30,0,Active,True,2025-10-10
8,az soccer club 2012 gold,0.552,0.5524416393253706,1.0,0.5868024775638003,0.6754057190630525,0.5,0.5,30,0,Active,True,2025-10-07
9,peoria soccer club 2012 white,0.551,0.5508771730927281,1.0,0.7215312242353892,0.5328546412282513,0.5,0.5,30,0,Active,True,2025-09-29
10,elite arizona 2012 gold,0.545,0.5454459719167329,1.0,0.6583103078800931,0.5689195517035714,0.5,0.5,30,0,Active,True,2025-10-09
11,az soccer club 2012 red,0.542,0.5419253025710052,1.0,0.599420260472547,0.6102062523824792,0.5,0.5,30,0,Active,True,2025-09-23
12,az arsenal soccer club 2012 red,0.534,0.5335416492630289,1.0,0.5049018037366291,0.662806442578516,0.5,0.5,30,0,Active,True,2025-10-08
13,tucson youth soccer 2012 white,0.533,0.5333359617538859,1.0,0.7615543324317315,0.4051254763376977,0.5,0.5,30,0,Active,True,2025-10-05
14,chandler soccer club 2012 gold,0.53,0.5304839327000467,1.0,0.5515589967506788,0.6008606667495546,0.5,0.5,30,0,Active,True,2025-10-10
15,phoenix premier 2012 red,0.529,0.5286100810323257,1.0,0.7224058640570424,0.4206445411045859,0.5,0.5,30,0,Active,True,2025-10-10
16,glendale soccer club 2012 blue,0.528,0.5275504140173041,1.0,0.4950981962633707,0.6426538738231495,0.5,0.5,30,0,Active,True,2025-10-10
